order_id,customer_id,order_date,market,category,channel,customer_segment,qty,unit_price_local,fx_to_cny,cogs_cny,sell_price_cny,warehouse_type,warehouse_fee_cny,shipping_mode,shipping_cost_cny,weight_kg,expected_days,delay_days,actual_days,coupon_given,coupon_value_cny,gift_given,gift_cost_cny,sentiment_score,complaint_flag,refund_flag,refund_amount_cny,profit_cny,margin_pct
122,10589,2024-09-01,CA,Basics,Referral,YoungProfessional,1,49.74,5.2851,262.88,320.35,BrandWarehouse,7.0,Economy,55.05,0.37,18,0,18,1,10,0,0,3.9,0,0,0.0,-14.58,-0.0455
123,10037,2024-08-27,TH,Streetwear,Instagram,Student,3,1862.14,0.2004,1119.52,1329.94,Forwarder_Aggregator,13.77,Economy,101.89,1.58,15,0,15,1,15,0,0,4.0,0,0,0.0,79.76,0.06
124,10561,2024-06-21,TH,Sneakers,Referral,Student,3,3436.02,0.2003,2064.7,2419.78,3PL_Standard,27.49,Economy,143.0,2.96,17,0,17,0,0,0,0,4.0,0,0,0.0,184.59,0.0763
125,10659,2024-11-08,TH,Accessories,Instagram,YoungProfessional,1,273.0,0.2,54.6,62.74,3PL_Budget,2.62,Standard,41.55,0.24,10,0,10,1,15,1,22,4.2,1,0,0.0,-73.03,-1.164
126,10292,2024-07-25,KR,Accessories,Xiaohongshu,YoungProfessional,3,51363.51,0.0053,816.68,937.11,3PL_Standard,8.69,Economy,63.13,0.84,15,0,15,0,0,0,0,4.4,0,0,0.0,48.61,0.0519
127,10794,2024-01-29,US,Outerwear,Referral,Student,2,142.26,7.0978,2019.47,2367.16,Forwarder_Aggregator,20.47,Standard,209.19,2.34,15,0,15,0,0,0,0,5.0,0,0,0.0,118.03,0.0499
128,10875,2024-10-06,US,Accessories,TikTok,ValueSeeker,2,18.69,7.0888,264.98,300.62,BrandWarehouse,8.07,Standard,75.25,0.51,15,0,15,1,40,0,0,4.7,0,0,0.0,-87.68,-0.2917
129,10882,2024-07-29,AU,Streetwear,Instagram,ValueSeeker,1,78.31,4.6932,367.52,412.15,3PL_Budget,5.35,Economy,67.62,0.58,21,0,21,0,0,0,0,4.6,0,0,0.0,-28.34,-0.0688
130,10083,2024-08-20,AU,Basics,WeChat,YoungProfessional,2,62.86,4.689,589.5,705.27,3PL_Standard,8.38,Standard,112.47,0.75,14,0,14,0,0,0,0,4.5,0,0,0.0,-5.08,-0.0072
131,10404,2024-07-25,AU,Streetwear,TikTok,ValueSeeker,2,66.11,4.6936,620.59,713.36,3PL_Standard,11.03,Standard,140.59,1.03,15,0,15,0,0,0,0,4.0,0,0,0.0,-58.85,-0.0825
132,10699,2024-07-21,KR,Accessories,Referral,YoungProfessional,2,59839.34,0.0053,634.3,756.79,3PL_Standard,7.74,Standard,69.62,0.44,10,0,10,1,30,0,0,5.0,0,0,0.0,15.13,0.02
133,10398,2024-02-03,CA,Accessories,WeChat,ValueSeeker,3,44.51,5.2997,707.67,786.22,Forwarder_Aggregator,7.62,Standard,98.99,0.78,15,5,20,0,0,0,0,4.0,0,0,0.0,-28.06,-0.0357
134,10432,2024-07-23,KR,Streetwear,Instagram,YoungProfessional,1,59088.82,0.0053,313.17,382.16,3PL_Standard,7.18,Economy,47.67,0.48,15,0,15,0,0,0,0,4.6,0,0,0.0,14.14,0.037
135,10295,2024-10-17,CA,Outerwear,WeChat,HighIncome,1,82.94,5.2828,438.16,549.85,BrandWarehouse,13.88,Standard,127.47,1.11,15,0,15,0,0,0,0,3.7,0,0,0.0,-29.66,-0.0539
136,10376,2024-04-21,CA,Accessories,Instagram,YoungProfessional,2,46.19,5.2872,488.43,593.28,3PL_Budget,6.62,Standard,68.26,0.49,14,0,14,0,0,0,0,4.4,0,0,0.0,29.97,0.0505
137,10625,2024-08-08,US,Streetwear,Instagram,YoungProfessional,3,66.51,7.1049,1417.64,1681.87,3PL_Standard,16.71,Standard,179.01,1.77,15,0,15,0,0,0,0,4.4,0,0,0.0,68.51,0.0407
138,10023,2024-01-12,US,Streetwear,WeChat,HighIncome,1,78.15,7.1003,554.89,673.02,3PL_Standard,7.04,Standard,84.77,0.47,14,0,14,0,0,0,0,4.4,1,0,0.0,26.32,0.0391
139,10719,2024-05-07,TH,Sneakers,Referral,Collector,3,2340.95,0.2001,1405.27,1782.98,Forwarder_Aggregator,23.74,Economy,158.13,3.0,15,0,15,0,0,0,0,3.9,0,0,0.0,195.84,0.1098
140,10655,2024-06-08,CA,Basics,Instagram,Collector,3,54.85,5.2845,869.56,1090.28,Forwarder_Aggregator,13.06,Standard,141.93,1.18,14,0,14,0,0,0,0,4.5,0,0,0.0,65.73,0.0603
141,10124,2024-12-25,US,Sneakers,Referral,YoungProfessional,3,145.89,7.1017,3108.2,3758.64,BrandWarehouse,30.42,Economy,166.17,2.52,19,0,19,1,30,0,0,4.8,0,0,0.0,423.85,0.1128
142,10694,2024-03-19,KR,Outerwear,TikTok,HighIncome,2,123812.03,0.0053,1312.41,1552.68,3PL_Standard,19.74,Economy,113.08,2.16,16,0,16,1,10,0,0,5.0,0,0,0.0,97.45,0.0628
143,10469,2024-04-11,AU,Basics,TikTok,ValueSeeker,1,52.03,4.6907,244.06,276.11,3PL_Budget,4.13,Economy,67.3,0.51,20,0,20,0,0,0,0,4.9,0,0,0.0,-39.38,-0.1426
144,10287,2024-05-29,US,Sneakers,Xiaohongshu,Student,1,199.68,7.1096,1419.64,1746.95,Forwarder_Aggregator,9.06,Standard,91.97,0.85,13,17,30,0,0,0,0,3.9,0,0,0.0,226.28,0.1295
145,10409,2024-12-29,US,Sneakers,Xiaohongshu,Student,2,104.04,7.0987,1477.1,1791.92,BrandWarehouse,19.05,Standard,156.51,1.49,13,0,13,0,0,0,0,5.0,0,0,0.0,139.26,0.0777
146,10465,2024-11-08,US,Sneakers,Instagram,YoungProfessional,2,123.82,7.0988,1757.95,2143.38,3PL_Budget,12.66,Standard,172.8,1.68,14,0,14,0,0,0,0,5.0,0,0,0.0,199.97,0.0933
147,10189,2024-01-13,KR,Outerwear,Xiaohongshu,YoungProfessional,3,130332.29,0.0053,2072.28,2460.23,3PL_Budget,21.06,Standard,212.9,3.15,12,4,16,1,10,0,0,3.9,0,0,0.0,143.99,0.0585
148,10545,2024-03-26,US,Outerwear,Xiaohongshu,YoungProfessional,3,109.11,7.1072,2326.4,2910.81,3PL_Budget,25.92,Standard,332.71,4.04,12,0,12,0,0,0,0,4.5,0,0,0.0,225.78,0.0776
149,10566,2024-10-27,US,Accessories,Xiaohongshu,Student,3,55.37,7.0931,1178.23,1330.22,Forwarder_Aggregator,8.94,Standard,108.51,0.78,15,0,15,1,25,0,0,4.1,0,0,0.0,9.54,0.0072
150,10330,2024-01-22,US,Streetwear,Instagram,HighIncome,2,78.16,7.0993,1109.76,1354.51,3PL_Standard,10.14,Standard,120.62,1.0,12,12,24,0,0,0,0,3.9,0,0,0.0,113.99,0.0842
151,10414,2024-11-09,AU,Accessories,Instagram,Collector,1,87.95,4.6757,411.23,507.64,3PL_Budget,3.55,Economy,49.79,0.25,18,0,18,0,0,0,0,4.3,0,0,0.0,43.07,0.0848
152,10554,2024-04-12,US,Streetwear,Referral,ValueSeeker,2,85.15,7.1076,1210.42,1419.69,3PL_Budget,9.24,Standard,95.78,1.31,13,0,13,0,0,0,0,4.4,0,0,0.0,104.25,0.0734
153,10453,2024-12-01,TH,Outerwear,Referral,Collector,3,2864.49,0.1998,1716.98,2088.29,Forwarder_Aggregator,25.3,Standard,182.94,3.2,13,0,13,0,0,0,0,4.4,0,0,0.0,163.07,0.0781
154,10390,2024-04-17,US,Streetwear,Xiaohongshu,YoungProfessional,3,76.59,7.1104,1633.76,1984.86,3PL_Standard,15.94,Economy,125.49,1.6,20,0,20,0,0,0,0,3.5,0,0,0.0,209.67,0.1056
155,10860,2024-06-07,AU,Sneakers,Referral,ValueSeeker,3,140.39,4.6861,1973.64,2364.3,3PL_Budget,17.52,Economy,203.39,2.71,19,0,19,0,0,0,0,3.7,0,0,0.0,169.75,0.0718
156,10790,2024-08-30,CA,Accessories,Xiaohongshu,Collector,1,28.81,5.2832,152.21,186.54,3PL_Standard,4.98,Economy,47.32,0.27,18,5,23,0,0,0,0,4.4,0,0,0.0,-17.97,-0.0963
157,10341,2024-02-16,CA,Outerwear,WeChat,HighIncome,2,109.2,5.2963,1156.71,1437.64,3PL_Budget,12.88,Economy,137.06,2.06,18,7,25,0,0,0,0,3.7,0,0,0.0,130.99,0.0911
158,10646,2024-07-22,US,Streetwear,Referral,YoungProfessional,2,83.07,7.1069,1180.74,1386.14,3PL_Budget,9.75,Standard,118.56,1.22,12,0,12,0,0,0,0,4.8,0,0,0.0,77.09,0.0556
159,10729,2024-07-03,KR,Streetwear,WeChat,Collector,1,84058.88,0.0053,445.51,572.83,3PL_Budget,5.09,Standard,59.52,0.62,11,0,11,0,0,0,0,4.4,0,0,0.0,62.71,0.1095
160,10099,2024-10-13,TH,Basics,Xiaohongshu,HighIncome,2,900.39,0.2003,360.7,449.33,3PL_Budget,7.85,Express,108.56,0.97,9,0,9,0,0,0,0,3.9,0,0,0.0,-27.78,-0.0618
161,10532,2024-12-30,US,Outerwear,Xiaohongshu,Collector,1,129.92,7.0998,922.41,1125.72,3PL_Budget,8.25,Standard,131.93,1.07,14,0,14,0,0,0,0,4.0,0,0,0.0,63.13,0.0561
162,10719,2024-08-31,US,Accessories,WeChat,ValueSeeker,1,56.26,7.0995,399.42,457.44,3PL_Budget,2.76,Standard,51.19,0.21,13,0,13,0,0,0,0,4.2,0,0,0.0,4.07,0.0089
163,10051,2024-05-29,TH,Outerwear,WeChat,ValueSeeker,1,2784.56,0.2001,557.19,671.25,3PL_Budget,9.63,Standard,83.25,1.07,13,9,22,0,0,1,15,3.6,0,0,0.0,6.18,0.0092
164,10303,2024-05-28,AU,Streetwear,WeChat,ValueSeeker,3,81.56,4.6851,1146.35,1352.92,Forwarder_Aggregator,13.03,Standard,175.51,1.52,13,0,13,1,40,0,0,4.5,0,0,0.0,-21.97,-0.0162
165,10718,2024-06-01,US,Accessories,WeChat,HighIncome,3,14.23,7.1145,303.72,368.77,Forwarder_Aggregator,7.8,Economy,71.87,0.68,20,7,27,0,0,0,0,4.0,0,0,0.0,-14.62,-0.0396
166,10842,2024-10-24,US,Sneakers,Xiaohongshu,ValueSeeker,2,187.98,7.0935,2666.87,3069.35,3PL_Budget,13.82,Economy,149.02,1.85,18,0,18,1,15,0,0,4.5,0,0,0.0,224.64,0.0732
167,10893,2024-04-27,KR,Streetwear,WeChat,ValueSeeker,1,48396.97,0.0053,256.5,290.87,Forwarder_Aggregator,6.08,Economy,56.94,0.58,17,0,17,1,25,0,0,4.5,0,0,0.0,-53.65,-0.1844
168,10543,2024-03-02,KR,Basics,Instagram,Student,2,73304.4,0.0053,777.03,899.92,3PL_Budget,5.72,Standard,80.66,0.83,13,0,13,0,0,0,0,4.8,0,0,0.0,36.51,0.0406
169,10038,2024-05-02,AU,Streetwear,Referral,HighIncome,2,47.7,4.686,447.04,568.22,BrandWarehouse,11.24,Economy,89.05,0.92,21,0,21,1,20,0,0,4.8,0,0,0.0,0.89,0.0016
170,10024,2024-01-09,TH,Outerwear,TikTok,Student,1,3192.12,0.1999,638.1,775.9,3PL_Budget,9.1,Standard,89.18,0.97,13,0,13,0,0,1,18,4.2,0,0,0.0,21.52,0.0277
171,10730,2024-02-08,AU,Outerwear,WeChat,YoungProfessional,2,125.23,4.697,1176.41,1435.04,3PL_Budget,18.39,Express,319.23,2.65,11,0,11,0,0,0,0,3.8,0,0,0.0,-78.99,-0.055
172,10660,2024-02-02,US,Sneakers,TikTok,YoungProfessional,3,160.93,7.0988,3427.23,4227.2,3PL_Standard,29.5,Standard,250.61,3.04,14,0,14,0,0,1,8,4.3,0,0,0.0,511.86,0.1211
173,10174,2024-10-09,CA,Accessories,Instagram,HighIncome,3,19.89,5.2841,315.3,360.18,3PL_Budget,5.39,Economy,72.81,0.66,20,0,20,0,0,0,0,4.4,0,0,0.0,-33.32,-0.0925
174,10117,2024-09-21,CA,Streetwear,Xiaohongshu,Student,3,63.0,5.2851,998.88,1179.05,3PL_Budget,15.19,Standard,165.77,1.91,15,0,15,0,0,0,0,4.3,0,0,0.0,-0.79,-0.0007
175,10131,2024-09-12,US,Basics,WeChat,YoungProfessional,3,47.09,7.0946,1002.25,1187.77,3PL_Standard,12.92,Standard,132.82,1.31,13,0,13,0,0,0,0,4.7,0,0,0.0,39.78,0.0335
176,10789,2024-06-18,US,Accessories,WeChat,Student,1,44.77,7.1183,318.69,355.94,Forwarder_Aggregator,4.54,Standard,63.77,0.32,14,0,14,0,0,0,0,4.0,0,0,0.0,-31.06,-0.0873
177,10688,2024-09-19,CA,Basics,TikTok,Collector,2,54.13,5.2852,572.18,734.11,3PL_Budget,8.08,Standard,102.88,0.93,15,0,15,0,0,0,0,5.0,0,0,0.0,50.97,0.0694
178,10853,2024-02-29,KR,Basics,Referral,ValueSeeker,2,37622.97,0.0053,398.8,462.62,3PL_Budget,6.45,Economy,68.97,0.96,18,0,18,0,0,0,0,4.6,0,0,0.0,-11.6,-0.0251
179,10102,2024-11-25,US,Basics,Xiaohongshu,ValueSeeker,1,56.27,7.0958,399.28,464.4,BrandWarehouse,6.74,Express,83.61,0.5,9,0,9,0,0,0,0,4.3,0,0,0.0,-25.23,-0.0543
180,10625,2024-07-02,CA,Sneakers,Xiaohongshu,YoungProfessional,1,199.91,5.2862,1056.76,1255.93,3PL_Budget,8.26,Economy,93.16,1.12,20,0,20,0,0,0,0,4.1,0,0,0.0,97.75,0.0778
181,10831,2024-12-09,KR,Outerwear,WeChat,YoungProfessional,2,127217.12,0.0053,1348.5,1630.48,3PL_Budget,15.34,Economy,95.13,2.08,17,0,17,0,0,0,0,4.3,0,0,0.0,171.51,0.1052
182,10479,2024-02-25,AU,Sneakers,Xiaohongshu,ValueSeeker,3,140.56,4.6922,1978.61,2346.11,3PL_Standard,31.53,Economy,230.34,3.33,19,0,19,0,0,0,0,4.8,0,0,0.0,105.63,0.045
183,10696,2024-07-01,KR,Accessories,Instagram,Student,1,56305.48,0.0053,298.42,363.73,3PL_Budget,1.94,Economy,37.66,0.23,16,0,16,0,0,0,0,4.2,0,0,0.0,25.71,0.0707
184,10541,2024-09-11,KR,Sneakers,Referral,ValueSeeker,2,208272.4,0.0053,2207.69,2671.41,Forwarder_Aggregator,14.12,Economy,100.99,1.82,16,0,16,0,0,0,0,4.2,0,0,0.0,348.61,0.1305
185,10006,2024-06-30,KR,Accessories,Referral,Collector,1,36930.8,0.0053,195.73,240.18,3PL_Budget,2.73,Economy,39.91,0.25,15,0,15,0,0,0,0,4.4,1,0,0.0,1.81,0.0075
186,10385,2024-06-12,US,Streetwear,Referral,HighIncome,1,12.64,7.1171,89.96,105.77,3PL_Budget,4.17,Economy,71.72,0.61,17,0,17,0,0,0,0,3.9,0,0,0.0,-60.08,-0.568
187,10235,2024-03-01,CA,Basics,Instagram,Student,2,47.13,5.2951,499.12,558.25,Forwarder_Aggregator,9.22,Economy,62.78,0.86,17,0,17,0,0,0,0,4.7,0,0,0.0,-12.87,-0.0231
188,10075,2024-05-19,AU,Streetwear,Instagram,Student,2,62.42,4.6863,585.04,643.54,Forwarder_Aggregator,12.71,Express,218.01,1.32,11,0,11,0,0,0,0,4.7,0,0,0.0,-172.22,-0.2676
189,10536,2024-03-28,US,Basics,WeChat,HighIncome,3,58.93,7.1071,1256.46,1502.72,Forwarder_Aggregator,13.71,Standard,157.27,1.56,13,0,13,0,0,0,0,4.8,0,0,0.0,75.28,0.0501
190,10835,2024-04-20,US,Streetwear,Referral,YoungProfessional,3,66.48,7.1075,1417.52,1710.26,3PL_Budget,11.7,Standard,151.33,1.66,12,0,12,0,0,0,0,4.9,0,0,0.0,129.71,0.0758
191,10048,2024-09-07,US,Streetwear,Instagram,ValueSeeker,1,57.46,7.0973,407.81,474.43,3PL_Standard,7.15,Standard,74.53,0.49,14,0,14,0,0,0,0,4.2,0,0,0.0,-15.06,-0.0317
192,10296,2024-08-18,CA,Basics,Instagram,Collector,2,52.55,5.2816,555.1,685.75,BrandWarehouse,13.81,Standard,87.21,1.01,13,0,13,0,0,0,0,4.5,0,0,0.0,29.63,0.0432
193,10602,2024-08-10,CA,Basics,Instagram,YoungProfessional,3,38.41,5.2836,608.83,755.13,3PL_Standard,10.1,Economy,90.06,1.01,19,0,19,0,0,0,0,4.3,0,0,0.0,46.14,0.0611
194,10281,2024-05-12,US,Accessories,TikTok,YoungProfessional,1,57.03,7.107,405.31,467.12,BrandWarehouse,4.12,Express,88.2,0.27,11,0,11,0,0,0,0,5.0,0,0,0.0,-30.51,-0.0653
195,10104,2024-12-17,KR,Basics,Referral,HighIncome,3,79673.24,0.0053,1266.8,1491.42,Forwarder_Aggregator,11.86,Economy,73.4,1.22,18,0,18,0,0,0,0,4.2,0,0,0.0,139.36,0.0934
196,10172,2024-02-02,TH,Outerwear,TikTok,Student,3,3110.51,0.2002,1868.17,2213.16,Forwarder_Aggregator,30.77,Standard,199.09,3.8,11,0,11,0,0,0,0,3.8,0,0,0.0,115.13,0.052
197,10022,2024-05-05,US,Basics,Instagram,Collector,1,59.06,7.1065,419.71,490.63,3PL_Budget,4.89,Express,94.33,0.38,8,0,8,0,0,0,0,4.3,0,0,0.0,-28.3,-0.0577
198,10893,2024-02-13,TH,Outerwear,TikTok,HighIncome,1,3932.54,0.2002,787.29,967.63,BrandWarehouse,12.22,Economy,72.36,1.01,15,0,15,0,0,0,0,4.7,0,0,0.0,95.76,0.099
199,10442,2024-05-04,US,Sneakers,WeChat,ValueSeeker,3,162.4,7.1062,3462.14,4040.79,BrandWarehouse,34.25,Economy,225.98,3.0,17,0,17,0,0,0,0,4.5,0,0,0.0,318.42,0.0788
200,10848,2024-12-18,TH,Sneakers,Instagram,YoungProfessional,2,4858.02,0.1998,1941.26,2276.33,Forwarder_Aggregator,17.76,Standard,142.7,2.04,10,7,17,0,0,0,0,4.0,0,0,0.0,174.61,0.0767
201,10617,2024-05-14,TH,Streetwear,Xiaohongshu,YoungProfessional,3,1631.56,0.2003,980.4,1129.24,BrandWarehouse,18.15,Standard,128.06,1.53,12,12,24,1,25,1,18,3.7,0,0,0.0,-40.37,-0.0357
202,10314,2024-11-28,US,Sneakers,WeChat,ValueSeeker,2,123.96,7.0944,1758.84,2049.04,Forwarder_Aggregator,14.13,Economy,150.07,1.82,20,0,20,1,15,0,0,4.5,0,0,0.0,111.0,0.0542
203,10848,2024-06-30,KR,Accessories,Xiaohongshu,Collector,2,53537.39,0.0053,567.5,681.0,3PL_Standard,6.37,Express,93.04,0.56,9,0,9,0,0,0,0,4.6,0,0,0.0,14.09,0.0207
204,10234,2024-09-13,TH,Streetwear,Referral,Collector,1,1866.89,0.2003,373.94,456.22,Forwarder_Aggregator,6.44,Express,81.87,0.62,8,0,8,0,0,0,0,4.5,0,0,0.0,-6.03,-0.0132
205,10162,2024-06-16,TH,Basics,WeChat,HighIncome,1,852.01,0.2003,170.66,212.66,Forwarder_Aggregator,6.93,Express,66.37,0.43,7,0,7,0,0,0,0,4.3,0,0,0.0,-31.3,-0.1472
206,10724,2024-04-07,TH,Sneakers,Xiaohongshu,ValueSeeker,1,3589.77,0.2002,718.67,871.2,Forwarder_Aggregator,7.76,Economy,66.24,0.88,17,3,20,0,0,1,15,4.2,0,0,0.0,63.53,0.0729
207,10498,2024-10-06,AU,Streetwear,TikTok,YoungProfessional,1,56.76,4.6787,265.56,319.36,3PL_Standard,6.08,Standard,74.12,0.46,15,0,15,0,0,0,0,4.3,0,0,0.0,-26.4,-0.0827
208,10380,2024-12-20,US,Accessories,TikTok,YoungProfessional,1,48.46,7.0992,344.03,413.22,3PL_Standard,6.38,Standard,64.66,0.26,13,0,13,0,0,0,0,4.8,0,0,0.0,-1.85,-0.0045
209,10529,2024-04-06,TH,Streetwear,Instagram,ValueSeeker,3,2490.29,0.2002,1495.67,1690.38,BrandWarehouse,20.82,Standard,113.08,1.81,10,0,10,0,0,0,0,4.4,0,0,0.0,60.81,0.036
210,10871,2024-10-12,AU,Streetwear,WeChat,Student,1,41.8,4.6798,195.62,232.65,3PL_Budget,6.02,Economy,74.26,0.56,20,0,20,0,0,0,0,4.0,0,0,0.0,-43.25,-0.1859
211,10252,2024-04-05,AU,Accessories,Xiaohongshu,ValueSeeker,2,53.81,4.6884,504.57,565.44,Forwarder_Aggregator,4.59,Standard,82.82,0.44,14,0,14,0,0,0,0,5.0,0,0,0.0,-26.54,-0.0469
212,10811,2024-09-19,CA,Streetwear,Xiaohongshu,YoungProfessional,2,83.46,5.2852,882.21,1066.15,3PL_Standard,14.46,Economy,107.69,1.34,19,0,19,0,0,0,0,4.1,0,0,0.0,61.79,0.058
213,10819,2024-10-15,AU,Streetwear,TikTok,Student,1,100.82,4.68,471.84,578.31,Forwarder_Aggregator,7.41,Express,103.28,0.41,10,0,10,0,0,1,8,4.2,0,0,0.0,-12.22,-0.0211
214,10683,2024-06-13,US,Accessories,WeChat,Student,3,41.26,7.1184,881.12,1049.2,3PL_Budget,7.77,Standard,107.55,0.83,15,0,15,0,0,0,0,4.0,0,0,0.0,52.76,0.0503
215,10141,2024-09-26,KR,Streetwear,Xiaohongshu,ValueSeeker,2,99324.19,0.0053,1052.84,1250.28,3PL_Standard,12.32,Standard,100.12,1.13,13,0,13,0,0,0,0,4.2,0,0,0.0,85.0,0.068
216,10080,2024-04-09,US,Basics,Instagram,ValueSeeker,1,54.99,7.1071,390.82,435.32,3PL_Budget,3.93,Economy,53.33,0.48,19,0,19,0,0,0,0,4.6,0,0,0.0,-12.76,-0.0293
217,10108,2024-01-30,KR,Accessories,WeChat,YoungProfessional,1,44305.08,0.0053,234.82,277.26,Forwarder_Aggregator,3.55,Economy,36.27,0.23,16,0,16,0,0,0,0,3.8,0,0,0.0,2.62,0.0094
218,10631,2024-02-05,TH,Streetwear,Xiaohongshu,Student,3,2601.0,0.2002,1562.16,1842.73,Forwarder_Aggregator,13.58,Standard,106.35,1.62,11,9,20,0,0,0,0,4.0,0,0,0.0,160.64,0.0872
219,10359,2024-06-12,CA,Sneakers,Referral,YoungProfessional,2,141.79,5.2837,1498.35,1861.96,3PL_Standard,18.28,Standard,178.37,1.97,15,0,15,0,0,0,0,4.2,0,0,0.0,166.96,0.0897
220,10888,2024-11-26,AU,Streetwear,WeChat,YoungProfessional,2,79.54,4.6757,743.81,870.1,3PL_Standard,9.68,Standard,124.61,1.09,15,0,15,0,0,0,0,4.2,0,0,0.0,-8.0,-0.0092
221,10005,2024-02-16,US,Accessories,Referral,Collector,2,12.37,7.1048,175.77,214.2,3PL_Standard,4.68,Economy,64.2,0.39,20,0,20,0,0,0,0,3.8,0,0,0.0,-30.45,-0.1422
222,10335,2024-06-15,TH,Streetwear,Xiaohongshu,YoungProfessional,1,2348.25,0.2003,470.35,583.39,Forwarder_Aggregator,6.92,Standard,63.04,0.66,12,0,12,0,0,0,0,4.4,0,0,0.0,43.08,0.0738
223,10237,2024-09-14,KR,Basics,Referral,YoungProfessional,1,61139.65,0.0053,324.04,381.87,BrandWarehouse,8.51,Economy,52.24,0.49,17,0,17,1,15,0,0,3.8,0,0,0.0,-17.92,-0.0469
224,10793,2024-03-15,CA,Streetwear,Instagram,Student,2,94.67,5.2953,1002.61,1107.15,Forwarder_Aggregator,9.51,Standard,105.18,1.1,12,0,12,0,0,0,0,4.4,0,0,0.0,-10.15,-0.0092
225,10109,2024-09-21,US,Accessories,Xiaohongshu,HighIncome,2,25.19,7.09,357.19,420.76,3PL_Budget,5.25,Standard,77.37,0.51,14,0,14,0,0,0,0,4.6,0,0,0.0,-19.05,-0.0453
226,10367,2024-04-21,US,Streetwear,Instagram,Collector,1,69.85,7.1071,496.43,601.62,3PL_Standard,6.24,Economy,67.69,0.66,18,0,18,0,0,0,0,3.6,0,0,0.0,31.26,0.052
227,10780,2024-10-22,CA,Streetwear,Instagram,Collector,2,116.14,5.2853,1227.67,1475.08,Forwarder_Aggregator,8.7,Economy,91.05,1.0,17,0,17,0,0,0,0,4.6,0,0,0.0,147.66,0.1001
228,10874,2024-07-30,TH,Sneakers,Referral,HighIncome,2,4136.38,0.2004,1657.86,2071.92,3PL_Standard,14.67,Standard,100.46,1.68,11,0,11,0,0,0,0,3.8,0,1,885.85,-586.92,-0.2833
229,10824,2024-07-19,KR,Sneakers,TikTok,ValueSeeker,1,200559.64,0.0053,1062.97,1293.08,3PL_Standard,13.68,Standard,74.09,1.05,11,0,11,0,0,0,0,5.0,1,0,0.0,142.34,0.1101
230,10588,2024-03-05,US,Basics,WeChat,HighIncome,2,50.57,7.1111,719.22,896.84,BrandWarehouse,12.65,Economy,82.9,0.95,20,13,33,0,0,0,0,3.5,0,0,0.0,82.07,0.0915
231,10146,2024-06-18,TH,Streetwear,WeChat,ValueSeeker,1,1242.68,0.2003,248.91,299.71,BrandWarehouse,7.45,Standard,57.62,0.48,12,0,12,0,0,0,0,4.1,0,0,0.0,-14.27,-0.0476
232,10086,2024-11-09,CA,Streetwear,WeChat,Collector,2,45.47,5.2875,480.85,583.99,3PL_Budget,9.98,Standard,115.52,1.24,13,0,13,0,0,0,0,4.5,0,0,0.0,-22.36,-0.0383
233,10369,2024-01-08,TH,Outerwear,WeChat,Student,1,3261.92,0.1999,652.06,766.52,3PL_Standard,14.79,Economy,71.64,1.14,18,0,18,0,0,0,0,4.0,0,0,0.0,28.03,0.0366
234,10431,2024-10-04,US,Outerwear,Referral,ValueSeeker,3,151.27,7.091,3217.97,3763.31,3PL_Standard,28.02,Economy,187.4,2.94,19,0,19,0,0,0,0,3.5,0,0,0.0,329.92,0.0877
235,10462,2024-06-29,AU,Basics,WeChat,HighIncome,2,57.69,4.6881,540.91,700.6,BrandWarehouse,11.47,Economy,78.77,0.95,21,0,21,0,0,0,0,4.8,0,0,0.0,69.45,0.0991
236,10044,2024-09-20,TH,Basics,TikTok,Collector,1,1492.46,0.2003,298.94,367.53,3PL_Budget,6.82,Standard,58.67,0.47,11,0,11,0,0,0,0,4.3,0,0,0.0,3.1,0.0084
237,10607,2024-08-30,US,Basics,Xiaohongshu,YoungProfessional,3,24.3,7.1007,517.64,607.4,3PL_Budget,8.81,Economy,117.54,1.34,20,0,20,1,10,0,0,4.4,0,0,0.0,-46.59,-0.0767
238,10355,2024-06-07,KR,Streetwear,Referral,YoungProfessional,3,78787.76,0.0053,1252.73,1459.88,3PL_Standard,18.87,Express,165.26,1.73,9,0,9,1,20,0,0,4.4,0,0,0.0,3.02,0.0021
239,10097,2024-04-22,TH,Sneakers,Instagram,ValueSeeker,1,3582.26,0.2004,717.88,874.91,3PL_Standard,11.11,Standard,81.64,1.02,12,0,12,1,15,0,0,4.2,0,0,0.0,49.28,0.0563
240,10823,2024-08-17,US,Accessories,Xiaohongshu,YoungProfessional,1,43.9,7.1008,311.73,356.94,3PL_Budget,4.11,Standard,62.12,0.28,15,14,29,1,30,1,18,3.3,0,0,0.0,-69.02,-0.1934
241,10321,2024-02-21,US,Outerwear,Referral,Student,1,133.69,7.107,950.13,1130.81,BrandWarehouse,12.77,Express,144.17,1.11,10,0,10,0,0,1,8,4.8,0,0,0.0,15.74,0.0139
242,10208,2024-08-01,KR,Accessories,Instagram,YoungProfessional,1,38029.21,0.0053,201.55,237.86,3PL_Standard,6.75,Economy,41.67,0.24,15,0,15,0,0,0,0,4.5,0,0,0.0,-12.11,-0.0509
243,10443,2024-02-04,CA,Outerwear,Instagram,HighIncome,3,132.4,5.2983,2104.48,2572.33,3PL_Budget,21.96,Standard,268.1,3.39,13,0,13,0,0,0,0,4.4,0,0,0.0,177.79,0.0691
